datetime,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,city_name
2025-04-04 17:01:53+08:00,4.0,654.22,0.24,8.48,151.63,16.45,26.07,38.9,6.52,Cavite City
2025-04-04 17:02:27+08:00,2.0,323.77,0.32,4.63,82.97,9.3,3.5,5.23,1.49,General Trias
2025-04-04 17:04:33+08:00,2.0,327.11,0.38,5.14,95.84,7.99,4.19,6.54,1.81,Tagaytay City
2025-04-04 18:00:08+08:00,2.0,567.44,0.13,13.71,92.98,14.31,11.56,21.36,5.51,Bacoor
2025-04-04 18:01:08+08:00,2.0,567.44,0.13,13.71,92.98,14.31,11.56,21.36,5.51,Cavite City
2025-04-04 18:01:45+08:00,2.0,363.83,0.21,9.6,63.66,12.76,3.94,6.17,2.06,General Trias
2025-04-04 18:03:50+08:00,2.0,347.14,0.21,8.74,73.67,8.7,4.24,6.99,2.06,Tagaytay City
2025-04-04 19:00:11+08:00,1.0,540.73,0.0,16.45,55.08,13.47,7.78,17.28,5.07,Bacoor
2025-04-04 19:01:12+08:00,1.0,540.73,0.0,16.45,55.08,13.47,7.78,17.28,5.07,Cavite City
2025-04-04 19:01:49+08:00,1.0,400.54,0.0,14.74,45.06,17.17,5.2,8.17,2.79,General Trias
2025-04-04 19:03:57+08:00,1.0,357.15,0.0,11.82,47.92,9.54,4.51,7.62,2.19,Tagaytay City
2025-04-04 20:00:09+08:00,1.0,520.71,0.0,16.62,40.05,12.76,7.25,17.09,4.94,Bacoor
2025-04-04 20:01:11+08:00,1.0,520.71,0.0,16.62,40.05,12.76,7.25,17.09,4.94,Cavite City
2025-04-04 20:01:49+08:00,1.0,403.88,0.0,14.91,38.62,16.93,5.84,9.1,3.14,General Trias
2025-04-04 20:03:58+08:00,1.0,350.48,0.0,12.34,37.91,9.78,5.0,8.24,1.95,Tagaytay City
2025-04-04 21:00:10+08:00,1.0,514.03,0.0,16.28,35.76,12.99,7.57,17.09,5.26,Bacoor
2025-04-04 21:01:15+08:00,1.0,514.03,0.0,16.28,35.76,12.99,7.57,17.09,5.26,Cavite City
2025-04-04 21:01:51+08:00,1.0,400.54,0.0,14.57,39.34,16.93,6.38,10.06,3.26,General Trias
2025-04-04 21:04:00+08:00,1.0,340.46,0.0,11.65,37.91,10.13,5.46,8.88,1.65,Tagaytay City
2025-04-04 22:00:09+08:00,2.0,554.09,0.0,18.68,33.98,16.21,9.57,20.15,6.59,Bacoor
2025-04-04 22:01:15+08:00,2.0,554.09,0.0,18.68,33.98,16.21,9.57,20.15,6.59,Cavite City
2025-04-04 22:01:53+08:00,1.0,390.53,0.0,14.91,40.77,17.88,6.68,10.69,3.1,General Trias
2025-04-04 22:04:03+08:00,1.0,333.79,0.0,10.71,40.05,9.54,5.44,9.09,1.5,Tagaytay City
2025-04-04 23:00:09+08:00,2.0,594.14,0.0,21.42,32.9,19.07,11.41,22.58,7.35,Bacoor
2025-04-04 23:01:13+08:00,2.0,594.14,0.0,21.42,32.9,19.07,11.41,22.58,7.35,Cavite City
2025-04-04 23:01:54+08:00,1.0,383.85,0.0,14.91,41.84,17.88,6.57,10.4,2.88,General Trias
2025-04-04 23:04:06+08:00,1.0,333.79,0.0,9.77,41.49,8.23,5.21,8.94,1.39,Tagaytay City
2025-04-05 00:00:09+08:00,2.0,600.82,0.0,24.33,17.35,14.07,11.76,23.84,6.08,Bacoor
2025-04-05 00:01:13+08:00,2.0,600.82,0.0,24.33,17.35,14.07,11.76,23.84,6.08,Cavite City
2025-04-05 00:01:53+08:00,1.0,310.42,0.0,9.6,30.76,10.97,4.5,7.89,2.19,General Trias
2025-04-05 00:04:06+08:00,1.0,263.69,0.0,7.28,29.68,5.96,3.35,5.02,1.03,Tagaytay City
2025-04-05 01:00:09+08:00,2.0,594.14,0.0,24.33,16.63,13.83,11.73,23.73,5.83,Bacoor
2025-04-05 01:01:09+08:00,2.0,594.14,0.0,24.33,16.63,13.83,11.73,23.73,5.83,Cavite City
2025-04-05 01:01:49+08:00,1.0,323.77,0.0,10.54,29.33,11.21,4.9,8.81,2.53,General Trias
2025-04-05 01:04:05+08:00,1.0,253.68,0.0,6.77,30.04,6.08,3.31,4.99,1.03,Tagaytay City
2025-04-05 02:00:08+08:00,2.0,567.44,0.0,21.94,16.99,13.23,11.14,22.86,5.57,Bacoor
2025-04-05 02:01:07+08:00,2.0,567.44,0.0,21.94,16.99,13.23,11.14,22.86,5.57,Cavite City
2025-04-05 02:01:45+08:00,1.0,340.46,0.0,11.14,28.25,11.33,5.06,9.4,2.95,General Trias
2025-04-05 02:04:00+08:00,1.0,243.66,0.0,6.0,30.4,5.84,2.99,4.56,1.05,Tagaytay City
2025-04-05 03:00:08+08:00,2.0,487.33,0.0,17.82,19.13,11.21,9.43,20.01,4.88,Bacoor
2025-04-05 03:01:08+08:00,2.0,487.33,0.0,17.82,19.13,11.21,9.43,20.01,4.88,Cavite City
2025-04-05 03:01:48+08:00,1.0,357.15,0.0,11.82,26.46,11.21,5.48,10.37,3.33,General Trias
2025-04-05 03:04:00+08:00,1.0,236.99,0.0,5.4,30.4,5.48,2.65,4.0,1.05,Tagaytay City
2025-04-05 04:00:08+08:00,1.0,423.91,0.0,15.25,21.1,9.78,7.92,17.04,4.37,Bacoor
2025-04-05 04:01:13+08:00,1.0,423.91,0.0,15.25,21.1,9.78,7.92,17.04,4.37,Cavite City
2025-04-05 04:01:50+08:00,1.0,360.49,0.0,11.82,25.75,10.61,5.67,10.44,3.33,General Trias
2025-04-05 04:04:07+08:00,1.0,240.33,0.0,5.31,30.04,5.25,2.52,3.75,1.05,Tagaytay City
2025-04-05 05:00:08+08:00,1.0,403.88,0.0,14.74,21.46,10.01,7.31,15.52,4.5,Bacoor
2025-04-05 05:01:09+08:00,1.0,403.88,0.0,14.74,21.46,10.01,7.31,15.52,4.5,Cavite City
2025-04-05 05:01:49+08:00,1.0,353.81,0.0,11.82,25.39,10.49,5.74,10.24,3.29,General Trias
2025-04-05 05:03:57+08:00,1.0,240.33,0.0,5.57,29.68,5.36,2.59,3.82,1.06,Tagaytay City
2025-04-05 06:00:12+08:00,1.0,420.57,0.0,15.59,20.21,10.85,7.54,15.59,4.62,Bacoor
2025-04-05 06:01:18+08:00,1.0,420.57,0.0,15.59,20.21,10.85,7.54,15.59,4.62,Cavite City
2025-04-05 06:01:54+08:00,1.0,337.12,0.0,10.54,26.82,9.54,5.27,9.24,3.01,General Trias
2025-04-05 06:04:08+08:00,1.0,243.66,0.0,5.74,29.68,5.6,2.69,4.06,1.08,Tagaytay City
2025-04-05 07:00:07+08:00,1.0,473.98,0.31,17.48,18.95,11.09,8.45,17.57,4.75,Bacoor
2025-04-05 07:01:13+08:00,1.0,473.98,0.31,17.48,18.95,11.09,8.45,17.57,4.75,Cavite City
2025-04-05 07:01:53+08:00,1.0,343.8,0.05,10.8,27.54,9.42,5.17,9.18,3.07,General Trias
2025-04-05 07:04:02+08:00,1.0,253.68,0.03,6.17,28.97,5.9,2.69,4.19,1.12,Tagaytay City
2025-04-05 08:00:09+08:00,2.0,554.09,1.69,19.36,20.92,11.8,10.05,20.39,5.38,Bacoor
2025-04-05 08:01:14+08:00,2.0,554.09,1.69,19.36,20.92,11.8,10.05,20.39,5.38,Cavite City
2025-04-05 08:01:51+08:00,1.0,370.5,0.52,11.31,28.61,9.54,5.24,9.3,3.23,General Trias
2025-04-05 08:04:02+08:00,1.0,277.04,0.23,7.45,27.9,6.56,2.81,4.43,1.27,Tagaytay City
2025-04-05 09:00:10+08:00,2.0,847.82,5.36,28.45,23.25,16.69,17.41,29.09,7.6,Bacoor
2025-04-05 09:01:18+08:00,2.0,847.82,5.36,28.45,23.25,16.69,17.41,29.09,7.6,Cavite City
2025-04-05 09:01:54+08:00,1.0,383.85,0.89,10.97,31.83,9.18,5.24,8.7,3.14,General Trias
2025-04-05 09:04:02+08:00,1.0,290.39,0.42,8.23,27.9,7.27,2.79,4.25,1.28,Tagaytay City
2025-04-05 10:00:09+08:00,3.0,1295.09,7.6,42.84,42.92,22.89,29.7,43.4,10.64,Bacoor
2025-04-05 10:01:11+08:00,3.0,1295.09,7.6,42.84,42.92,22.89,29.7,43.4,10.64,Cavite City
2025-04-05 10:01:52+08:00,1.0,407.22,1.17,11.31,38.62,9.66,5.68,8.98,3.29,General Trias
2025-04-05 10:03:55+08:00,1.0,273.71,0.45,7.2,31.11,7.03,2.43,3.63,1.22,Tagaytay City
2025-04-05 11:00:08+08:00,3.0,1388.55,3.74,43.18,104.43,24.56,35.91,49.71,12.03,Bacoor
2025-04-05 11:01:11+08:00,3.0,1388.55,3.74,43.18,104.43,24.56,35.91,49.71,12.03,Cavite City
2025-04-05 11:01:52+08:00,1.0,403.88,0.99,9.77,49.35,9.3,5.45,8.25,3.07,General Trias
2025-04-05 11:04:05+08:00,1.0,253.68,0.4,5.83,36.12,6.91,2.26,3.28,1.12,Tagaytay City
2025-04-05 12:00:07+08:00,4.0,1001.36,1.01,20.05,153.07,19.31,26.6,38.02,9.37,Bacoor
2025-04-05 12:01:14+08:00,4.0,1001.36,1.01,20.05,153.07,19.31,26.6,38.02,9.37,Cavite City
2025-04-05 12:01:51+08:00,1.0,360.49,0.59,6.51,57.22,7.87,4.23,6.39,2.47,General Trias
2025-04-05 12:03:59+08:00,1.0,236.99,0.25,4.37,40.05,5.9,1.78,2.54,0.89,Tagaytay City
2025-04-05 13:00:09+08:00,3.0,580.79,0.41,7.63,113.01,11.92,11.77,20.26,5.51,Bacoor
2025-04-05 13:01:10+08:00,3.0,580.79,0.41,7.63,113.01,11.92,11.77,20.26,5.51,Cavite City
2025-04-05 13:01:47+08:00,1.0,320.44,0.38,4.67,57.22,6.68,3.03,4.8,2.03,General Trias
2025-04-05 13:03:55+08:00,1.0,236.99,0.19,4.03,41.13,5.66,1.61,2.34,0.86,Tagaytay City
2025-04-05 14:00:09+08:00,2.0,403.88,0.4,5.66,81.54,8.58,5.54,12.62,3.83,Bacoor
2025-04-05 14:01:08+08:00,2.0,403.88,0.4,5.66,81.54,8.58,5.54,12.62,3.83,Cavite City
2025-04-05 14:01:45+08:00,1.0,297.07,0.31,4.03,55.08,6.08,2.34,3.88,1.74,General Trias
2025-04-05 14:03:58+08:00,1.0,240.33,0.16,4.28,40.77,5.78,1.69,2.45,0.85,Tagaytay City
2025-04-05 15:00:10+08:00,2.0,357.15,0.32,5.06,75.1,7.51,4.0,11.02,3.17,Bacoor
2025-04-05 15:01:08+08:00,2.0,357.15,0.32,5.06,75.1,7.51,4.0,11.02,3.17,Cavite City
2025-04-05 15:01:46+08:00,1.0,290.39,0.27,4.11,52.21,5.6,2.15,3.57,1.63,General Trias
2025-04-05 15:04:00+08:00,1.0,247.0,0.16,4.97,38.62,5.72,1.94,2.85,1.05,Tagaytay City
2025-04-05 16:00:09+08:00,2.0,350.48,0.2,5.18,70.1,7.57,3.74,11.35,2.88,Bacoor
2025-04-05 16:01:10+08:00,2.0,350.48,0.2,5.18,70.1,7.57,3.74,11.35,2.88,Cavite City
2025-04-05 16:01:45+08:00,1.0,290.39,0.2,4.76,46.49,5.42,2.1,3.38,1.57,General Trias
2025-04-05 16:03:56+08:00,1.0,267.03,0.19,6.6,35.76,6.44,2.32,3.42,1.35,Tagaytay City
2025-04-05 17:00:09+08:00,2.0,350.48,0.08,6.0,62.23,8.11,3.84,12.51,2.82,Bacoor
2025-04-05 17:01:12+08:00,2.0,350.48,0.08,6.0,62.23,8.11,3.84,12.51,2.82,Cavite City
2025-04-05 17:01:52+08:00,1.0,293.73,0.13,5.66,38.98,5.42,1.99,3.24,1.52,General Trias
2025-04-05 17:03:57+08:00,1.0,287.06,0.21,8.4,31.47,6.62,2.34,3.6,1.55,Tagaytay City
2025-04-05 18:00:09+08:00,1.0,377.18,0.01,8.91,47.21,8.7,4.26,14.12,3.14,Bacoor
2025-04-05 18:01:14+08:00,1.0,377.18,0.01,8.91,47.21,8.7,4.26,14.12,3.14,Cavite City
2025-04-05 18:01:53+08:00,1.0,313.76,0.04,7.54,32.19,6.44,2.3,3.83,1.77,General Trias
2025-04-05 18:03:58+08:00,1.0,303.75,0.17,9.85,27.54,6.68,2.38,4.01,1.73,Tagaytay City
2025-04-05 19:00:09+08:00,1.0,423.91,0.0,13.88,30.76,9.54,5.11,15.48,3.86,Bacoor
2025-04-05 19:01:12+08:00,1.0,423.91,0.0,13.88,30.76,9.54,5.11,15.48,3.86,Cavite City
2025-04-05 19:01:48+08:00,1.0,320.44,0.0,8.48,27.9,7.87,2.72,4.62,2.03,General Trias
2025-04-05 19:04:00+08:00,1.0,303.75,0.0,10.03,23.96,6.68,2.53,4.7,1.73,Tagaytay City
2025-04-05 20:00:10+08:00,1.0,453.95,0.0,16.62,22.35,10.25,5.84,14.9,4.5,Bacoor
2025-04-05 20:01:12+08:00,1.0,453.95,0.0,16.62,22.35,10.25,5.84,14.9,4.5,Cavite City
2025-04-05 20:01:54+08:00,1.0,310.42,0.0,8.14,27.18,7.99,2.88,4.81,2.06,General Trias
2025-04-05 20:03:58+08:00,1.0,293.73,0.0,9.08,23.25,6.32,2.63,4.91,1.47,Tagaytay City
2025-04-05 21:00:12+08:00,1.0,433.92,0.0,14.05,22.71,10.25,5.59,11.8,4.62,Bacoor
2025-04-05 21:01:10+08:00,1.0,433.92,0.0,14.05,22.71,10.25,5.59,11.8,4.62,Cavite City
2025-04-05 21:01:46+08:00,1.0,300.41,0.0,8.48,26.46,9.06,3.05,5.07,2.09,General Trias
2025-04-05 21:03:58+08:00,1.0,280.38,0.0,8.23,23.6,5.9,2.63,4.88,1.24,Tagaytay City
2025-04-05 22:00:09+08:00,1.0,427.25,0.0,13.54,22.17,11.09,5.92,12.43,4.62,Bacoor
2025-04-05 22:01:13+08:00,1.0,427.25,0.0,13.54,22.17,11.09,5.92,12.43,4.62,Cavite City
2025-04-05 22:01:53+08:00,1.0,297.07,0.0,10.2,23.96,11.56,3.54,5.78,2.15,General Trias
2025-04-05 22:04:00+08:00,1.0,270.37,0.0,7.28,23.6,5.13,2.49,4.8,1.17,Tagaytay City
2025-04-05 23:00:08+08:00,1.0,427.25,0.0,13.71,20.92,11.92,6.25,12.87,4.5,Bacoor
2025-04-05 23:01:16+08:00,1.0,427.25,0.0,13.71,20.92,11.92,6.25,12.87,4.5,Cavite City
2025-04-05 23:01:48+08:00,1.0,290.39,0.0,10.71,22.89,12.28,3.7,5.84,2.06,General Trias
2025-04-05 23:04:05+08:00,1.0,267.03,0.0,6.34,23.96,4.11,2.33,4.62,1.12,Tagaytay City
2025-04-06 00:00:09+08:00,1.0,410.56,0.0,13.54,20.21,12.4,6.06,12.05,4.05,Bacoor
2025-04-06 00:01:15+08:00,1.0,410.56,0.0,13.54,20.21,12.4,6.06,12.05,4.05,Cavite City
2025-04-06 00:01:53+08:00,1.0,280.38,0.0,10.8,22.89,12.16,3.59,5.56,1.92,General Trias
2025-04-06 00:04:07+08:00,1.0,260.35,0.0,5.48,24.68,3.31,2.1,4.26,1.08,Tagaytay City
2025-04-06 01:00:08+08:00,1.0,397.21,0.0,13.2,20.03,12.64,5.73,11.51,3.86,Bacoor
2025-04-06 01:01:12+08:00,1.0,397.21,0.0,13.2,20.03,12.64,5.73,11.51,3.86,Cavite City
2025-04-06 01:01:52+08:00,1.0,277.04,0.0,10.8,23.25,12.28,3.61,5.54,1.98,General Trias
2025-04-06 01:04:04+08:00,1.0,260.35,0.0,5.1,24.68,2.89,2.0,4.25,1.12,Tagaytay City
2025-04-06 02:00:10+08:00,1.0,407.22,0.0,13.71,20.21,13.35,5.93,11.8,4.37,Bacoor
2025-04-06 02:01:18+08:00,1.0,407.22,0.0,13.71,20.21,13.35,5.93,11.8,4.37,Cavite City
2025-04-06 02:01:57+08:00,1.0,277.04,0.0,11.31,22.71,13.23,3.81,5.83,2.15,General Trias
2025-04-06 02:04:13+08:00,1.0,260.35,0.0,5.1,24.32,2.98,2.07,4.57,1.24,Tagaytay City
2025-04-06 03:00:09+08:00,1.0,440.6,0.0,15.77,19.31,13.35,6.93,13.84,4.69,Bacoor
2025-04-06 03:01:09+08:00,1.0,440.6,0.0,15.77,19.31,13.35,6.93,13.84,4.69,Cavite City
2025-04-06 03:01:48+08:00,1.0,273.71,0.0,11.14,22.53,14.07,4.01,6.15,2.12,General Trias
2025-04-06 03:04:06+08:00,1.0,257.02,0.0,5.31,23.6,3.25,2.22,4.92,1.31,Tagaytay City
2025-04-06 04:00:09+08:00,1.0,500.68,0.0,19.36,16.63,13.23,8.85,17.74,5.07,Bacoor
2025-04-06 04:01:13+08:00,1.0,500.68,0.0,19.36,16.63,13.23,8.85,17.74,5.07,Cavite City
2025-04-06 04:01:53+08:00,1.0,277.04,0.0,10.97,22.35,14.07,4.12,6.46,2.25,General Trias
2025-04-06 04:04:12+08:00,1.0,257.02,0.0,5.66,23.25,3.61,2.4,5.27,1.35,Tagaytay City
2025-04-06 05:00:09+08:00,2.0,560.76,0.0,22.96,13.41,13.95,11.23,22.23,5.76,Bacoor
2025-04-06 05:01:15+08:00,2.0,560.76,0.0,22.96,13.41,13.95,11.23,22.23,5.76,Cavite City
2025-04-06 05:01:56+08:00,1.0,283.72,0.0,11.31,21.64,14.42,4.2,6.79,2.47,General Trias
2025-04-06 05:04:08+08:00,1.0,260.35,0.0,6.0,22.17,3.93,2.57,5.67,1.39,Tagaytay City
2025-04-06 06:00:09+08:00,2.0,640.87,0.01,28.45,9.66,16.93,14.77,28.09,7.16,Bacoor
2025-04-06 06:01:11+08:00,2.0,640.87,0.01,28.45,9.66,16.93,14.77,28.09,7.16,Cavite City
2025-04-06 06:01:47+08:00,1.0,290.39,0.0,10.54,22.35,13.11,3.78,6.3,2.34,General Trias
2025-04-06 06:04:06+08:00,1.0,263.69,0.0,6.86,20.92,4.41,2.75,6.15,1.52,Tagaytay City
2025-04-06 07:00:11+08:00,2.0,754.36,0.48,35.3,5.5,22.41,19.56,36.94,9.12,Bacoor
2025-04-06 07:01:20+08:00,2.0,754.36,0.48,35.3,5.5,22.41,19.56,36.94,9.12,Cavite City
2025-04-06 07:01:56+08:00,1.0,317.1,0.03,10.97,21.82,12.88,3.93,6.77,2.6,General Trias
2025-04-06 07:04:02+08:00,1.0,280.38,0.11,8.65,19.49,5.6,2.98,6.49,1.76,Tagaytay City
2025-04-06 08:00:10+08:00,2.0,894.55,4.14,37.7,5.59,27.18,23.81,45.59,11.15,Bacoor
2025-04-06 08:01:15+08:00,2.0,894.55,4.14,37.7,5.59,27.18,23.81,45.59,11.15,Cavite City
2025-04-06 08:01:54+08:00,1.0,383.85,0.3,14.05,19.85,14.54,5.23,9.14,3.55,General Trias
2025-04-06 08:04:19+08:00,1.0,310.42,1.13,10.45,19.31,7.87,3.32,6.54,1.96,Tagaytay City
2025-04-06 09:00:11+08:00,3.0,1028.06,10.06,37.01,12.16,31.47,26.84,50.7,13.3,Bacoor
2025-04-06 09:01:12+08:00,3.0,1028.06,10.06,37.01,12.16,31.47,26.84,50.7,13.3,Cavite City
2025-04-06 09:01:55+08:00,1.0,447.27,1.13,16.45,19.31,15.74,6.5,10.93,4.18,General Trias
2025-04-06 09:03:57+08:00,1.0,320.44,1.2,11.82,20.21,9.78,3.55,6.07,1.92,Tagaytay City
2025-04-06 10:00:11+08:00,3.0,1081.47,7.6,42.16,26.82,32.9,27.88,52.19,14.31,Bacoor
2025-04-06 10:01:15+08:00,3.0,1081.47,7.6,42.16,26.82,32.9,27.88,52.19,14.31,Cavite City
2025-04-06 10:01:57+08:00,1.0,473.98,1.41,17.48,21.82,16.45,7.16,11.82,4.43,General Trias
2025-04-06 10:04:12+08:00,1.0,307.08,0.87,11.65,23.96,10.13,3.54,5.61,1.79,Tagaytay City
2025-04-06 11:00:09+08:00,3.0,1054.76,2.68,40.78,76.53,30.99,29.22,53.8,13.81,Bacoor
2025-04-06 11:01:18+08:00,3.0,1054.76,2.68,40.78,76.53,30.99,29.22,53.8,13.81,Cavite City
2025-04-06 11:01:58+08:00,1.0,473.98,1.24,17.14,28.61,16.93,7.26,11.87,4.31,General Trias
2025-04-06 11:04:21+08:00,1.0,283.72,0.55,9.94,30.76,9.54,3.16,5.01,1.62,Tagaytay City
2025-04-06 12:00:10+08:00,4.0,974.66,0.86,24.68,177.38,27.42,34.44,60.5,12.29,Bacoor
2025-04-06 12:01:16+08:00,4.0,974.66,0.86,24.68,177.38,27.42,34.44,60.5,12.29,Cavite City
2025-04-06 12:01:59+08:00,1.0,440.6,0.64,14.4,38.62,14.54,6.58,10.55,3.77,General Trias
2025-04-06 12:04:14+08:00,1.0,260.35,0.23,7.11,36.48,7.33,2.21,3.5,1.25,Tagaytay City
2025-04-06 13:00:08+08:00,5.0,921.25,0.32,12.34,197.41,25.03,37.67,63.52,11.27,Bacoor
2025-04-06 13:01:18+08:00,5.0,921.25,0.32,12.34,197.41,25.03,37.67,63.52,11.27,Cavite City
2025-04-06 13:01:53+08:00,1.0,383.85,0.44,10.54,44.7,11.8,5.16,8.1,2.98,General Trias
2025-04-06 13:04:07+08:00,1.0,253.68,0.1,5.91,35.05,5.48,1.6,2.63,1.22,Tagaytay City
2025-04-06 14:00:09+08:00,4.0,814.44,0.32,10.97,143.05,22.89,29.47,50.38,10.01,Bacoor
2025-04-06 14:01:10+08:00,4.0,814.44,0.32,10.97,143.05,22.89,29.47,50.38,10.01,Cavite City
2025-04-06 14:01:52+08:00,1.0,347.14,0.45,9.17,41.84,11.09,3.71,5.85,2.38,General Trias
2025-04-06 14:04:06+08:00,1.0,260.35,0.07,6.86,33.62,5.6,1.62,2.75,1.39,Tagaytay City
2025-04-06 15:00:08+08:00,3.0,720.98,0.29,14.05,103.0,21.22,20.03,36.47,8.87,Bacoor
2025-04-06 15:01:07+08:00,3.0,720.98,0.29,14.05,103.0,21.22,20.03,36.47,8.87,Cavite City
2025-04-06 15:01:47+08:00,1.0,323.77,0.56,8.31,39.7,10.13,2.93,4.71,2.03,General Trias
2025-04-06 15:03:54+08:00,1.0,277.04,0.06,8.31,31.83,6.02,1.83,3.16,1.65,Tagaytay City
2025-04-06 16:00:08+08:00,2.0,761.03,0.29,22.96,83.69,22.89,18.68,35.09,9.5,Bacoor
2025-04-06 16:01:12+08:00,2.0,761.03,0.29,22.96,83.69,22.89,18.68,35.09,9.5,Cavite City
2025-04-06 16:01:48+08:00,1.0,327.11,0.48,8.91,36.48,10.01,2.86,4.65,2.12,General Trias
2025-04-06 16:04:00+08:00,1.0,303.75,0.1,10.8,30.76,7.45,2.39,4.2,2.06,Tagaytay City
2025-04-06 17:00:10+08:00,2.0,907.9,0.17,37.01,66.52,26.46,21.57,39.6,11.27,Bacoor
2025-04-06 17:01:09+08:00,2.0,907.9,0.17,37.01,66.52,26.46,21.57,39.6,11.27,Cavite City
2025-04-06 17:01:46+08:00,1.0,343.8,0.31,10.45,32.54,10.61,3.13,5.12,2.31,General Trias
2025-04-06 17:04:00+08:00,1.0,330.45,0.15,13.54,28.61,9.18,2.99,5.19,2.31,Tagaytay City
2025-04-06 18:00:07+08:00,3.0,1214.98,0.05,60.32,37.55,32.42,28.0,47.66,14.19,Bacoor
2025-04-06 18:01:10+08:00,3.0,1214.98,0.05,60.32,37.55,32.42,28.0,47.66,14.19,Cavite City
2025-04-06 18:01:48+08:00,1.0,363.83,0.06,12.17,27.18,11.68,3.44,5.72,2.5,General Trias
2025-04-06 18:03:59+08:00,1.0,357.15,0.1,16.62,23.96,10.97,3.62,6.6,2.63,Tagaytay City
2025-04-06 19:02:02+08:00,3.0,1522.06,0.01,77.46,14.13,38.15,34.66,56.41,16.97,Cavite City
2025-04-06 19:02:40+08:00,1.0,340.46,0.0,11.14,23.96,12.04,3.1,5.27,2.22,General Trias
2025-04-06 19:04:46+08:00,1.0,370.5,0.0,18.17,19.31,12.04,4.2,8.06,2.76,Tagaytay City
2025-04-06 20:00:08+08:00,3.0,1588.82,0.13,78.83,5.05,39.1,36.46,59.38,17.48,Bacoor
2025-04-06 20:01:13+08:00,3.0,1588.82,0.13,78.83,5.05,39.1,36.46,59.38,17.48,Cavite City
2025-04-06 20:01:50+08:00,1.0,310.42,0.0,10.11,23.6,11.68,3.0,4.97,2.0,General Trias
2025-04-06 20:04:07+08:00,1.0,363.83,0.0,17.14,17.35,11.21,4.51,8.75,2.44,Tagaytay City
2025-04-06 21:00:11+08:00,3.0,1335.14,0.27,61.01,3.04,33.85,29.41,48.61,14.69,Bacoor
2025-04-06 21:01:12+08:00,3.0,1335.14,0.27,61.01,3.04,33.85,29.41,48.61,14.69,Cavite City
2025-04-06 21:01:50+08:00,1.0,330.45,0.0,13.02,21.46,14.54,4.09,6.59,2.63,General Trias
2025-04-06 21:04:01+08:00,1.0,350.48,0.01,15.25,17.17,10.01,4.68,9.15,2.06,Tagaytay City
2025-04-06 22:00:08+08:00,2.0,907.9,0.02,38.04,5.28,25.75,18.57,33.02,10.26,Bacoor
2025-04-06 22:01:18+08:00,2.0,907.9,0.02,38.04,5.28,25.75,18.57,33.02,10.26,Cavite City
2025-04-06 22:01:56+08:00,2.0,367.17,0.01,18.51,15.56,20.98,6.25,10.13,3.42,General Trias
2025-04-06 22:04:13+08:00,1.0,340.46,0.01,13.88,16.99,9.06,4.97,9.88,1.88,Tagaytay City
2025-04-06 23:00:10+08:00,2.0,634.19,0.01,24.68,9.12,19.79,11.81,22.83,7.35,Bacoor
2025-04-06 23:01:12+08:00,2.0,634.19,0.01,24.68,9.12,19.79,11.81,22.83,7.35,Cavite City
2025-04-06 23:01:51+08:00,2.0,377.18,0.01,19.54,13.95,21.7,6.9,11.25,3.42,General Trias
2025-04-06 23:03:57+08:00,1.0,337.12,0.01,13.2,16.63,8.46,5.3,10.47,1.69,Tagaytay City
2025-04-07 00:00:09+08:00,1.0,540.73,0.0,20.05,11.8,16.45,9.66,18.85,5.7,Bacoor
2025-04-07 00:01:18+08:00,1.0,540.73,0.0,20.05,11.8,16.45,9.66,18.85,5.7,Cavite City
2025-04-07 00:01:54+08:00,2.0,373.84,0.01,18.85,14.66,20.27,6.81,11.19,3.23,General Trias
2025-04-07 00:04:13+08:00,1.0,327.11,0.01,12.68,16.63,8.11,5.46,10.55,1.57,Tagaytay City
2025-04-07 01:00:10+08:00,2.0,594.14,0.01,23.31,9.84,16.69,11.33,21.94,5.95,Bacoor
2025-04-07 01:01:15+08:00,2.0,594.14,0.01,23.31,9.84,16.69,11.33,21.94,5.95,Cavite City
2025-04-07 01:01:52+08:00,1.0,353.81,0.0,17.31,16.27,19.07,6.49,10.84,3.07,General Trias
2025-04-07 01:04:05+08:00,1.0,313.76,0.0,12.0,17.35,8.23,5.52,10.61,1.5,Tagaytay City
2025-04-07 02:00:09+08:00,2.0,687.6,0.07,28.79,6.08,19.31,14.48,27.81,7.22,Bacoor
2025-04-07 02:01:06+08:00,2.0,687.6,0.07,28.79,6.08,19.31,14.48,27.81,7.22,Cavite City
2025-04-07 02:01:47+08:00,1.0,337.12,0.0,16.28,16.99,19.79,6.6,11.05,2.85,General Trias
2025-04-07 02:04:05+08:00,1.0,300.41,0.0,11.31,18.06,8.46,5.76,11.09,1.49,Tagaytay City
2025-04-07 03:00:10+08:00,2.0,767.71,0.26,32.9,2.59,20.5,17.64,33.78,8.04,Bacoor
2025-04-07 03:01:14+08:00,2.0,767.71,0.26,32.9,2.59,20.5,17.64,33.78,8.04,Cavite City
2025-04-07 03:01:54+08:00,1.0,300.41,0.0,12.0,22.35,15.5,5.44,9.23,2.19,General Trias
2025-04-07 03:04:05+08:00,1.0,290.39,0.0,10.97,18.6,8.58,6.16,11.71,1.47,Tagaytay City
2025-04-07 04:00:11+08:00,2.0,794.41,0.85,33.24,0.6,18.6,19.34,36.85,7.73,Bacoor
